employee_id,first_name,last_name,gender,birth_date,hire_date,termination_date,country,city,job_title,department,manager_id,salary,created_at,updated_at
E1919,Jessica,Rodriguez,Female,1990-07-15,2020-11-01,,Canada,New Jessebury,Support Specialist,Support,,65878,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1920,Andrew,Johnston,Male,1978-10-23,2017-05-04,,Germany,East Michael,Sales Manager,Sales,,67596,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1921,Brianna,Brown,Female,1997-11-23,2021-10-05,,Canada,Lake Grantberg,Finance Analyst,Finance,,83131,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1922,Thomas,Cook,Male,1993-09-29,2018-02-22,,Germany,West Benjaminshire,Data Engineer,Data,,116309,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1923,Caleb,Morgan,Male,1982-03-15,2019-11-04,,Germany,North Ashley,HR Specialist,HR,,53356,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1924,William,Williams,Non-binary,1974-10-06,2026-08-11,,Germany,New Michael,Finance Analyst,Finance,,76273,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1925,Mathew,Walker,Male,1986-10-15,2022-03-15,,UK,Wendyport,Data Engineer,Data,,116002,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1926,Joshua,Taylor,Non-binary,2001-10-02,2020-12-03,2021-10-04,UK,Port Brian,HR Specialist,HR,,76336,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1927,Kaitlin,Young,Male,2003-02-21,2021-10-13,,India,Laurenshire,Software Engineer,Engineering,,89264,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1928,Anita,White,Male,1978-05-31,2024-06-22,,USA,Starktown,HR Specialist,HR,,64955,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1929,Timothy,Decker,Non-binary,1983-02-22,2019-03-07,2020-01-13,Germany,Johnshire,Finance Analyst,Finance,,75798,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1930,Hunter,Henderson,Male,1994-08-27,2024-06-28,,Germany,Sosaville,Support Specialist,Support,,45990,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1931,Jillian,Russo,Female,2000-11-16,2026-04-13,,USA,East Christopherport,Data Engineer,Data,,111438,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1932,Jason,Jones,Non-binary,1977-04-09,2021-04-20,2024-12-29,Nigeria,Port Paulfurt,Data Engineer,Data,,85570,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1933,Samuel,Miller,Male,1982-09-12,2023-10-05,2026-01-14,Germany,West William,Support Specialist,Support,,68663,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1934,Cynthia,Estrada,Male,1997-06-03,2020-07-23,2024-04-04,Germany,West Jasonmouth,Sales Manager,Sales,,60202,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1935,Debbie,Wilson,Non-binary,1989-11-17,2023-08-25,,Nigeria,Lake Brittanyland,Support Specialist,Support,,49103,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1936,Stephen,Mcclure,Male,2003-08-21,2019-07-01,,India,South Kelly,Support Specialist,Support,,50527,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1937,Virginia,Lopez,Female,1972-10-25,2025-06-04,,Germany,East Stephen,Sales Manager,Sales,,73277,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1938,Janet,Wilson,Non-binary,1979-06-09,2022-06-21,,Germany,Leonhaven,Sales Manager,Sales,,84206,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1939,Scott,Jones,Non-binary,1979-12-02,2024-02-21,,India,New Jacquelineland,Product Manager,Product,,100243,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1940,Karen,Hamilton,Male,1986-02-08,2021-05-14,,Germany,West Vincentport,Support Specialist,Support,,64853,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1941,Jon,Green,Male,2002-06-12,2022-06-04,,UK,Lake Brandon,Software Engineer,Engineering,,122909,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1942,Kelly,Clark,Male,2001-03-16,2019-01-10,,Nigeria,Michellefurt,Sales Manager,Sales,,86616,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1943,Jeffrey,Reed,Female,1969-04-21,2020-11-13,,Nigeria,Richardshire,Sales Manager,Sales,,63385,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1944,Samantha,Schmidt,Female,1967-07-27,2020-07-18,,Canada,Tanyastad,Sales Manager,Sales,,63600,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1945,Billy,Leonard,Female,1990-06-22,2019-01-24,,Canada,Dickersonfurt,Support Specialist,Support,,50979,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1946,Carla,Stone,Male,1993-04-24,2026-03-25,,India,West Kaylaport,Support Specialist,Support,,57238,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1947,Eric,Kelly,Non-binary,1994-01-19,2024-07-30,,USA,New Matthew,Data Engineer,Data,,123077,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1948,Susan,White,Female,1977-12-14,2017-12-31,,Canada,Sherylfort,HR Specialist,HR,,79742,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1949,Eugene,Smith,Non-binary,1985-01-27,2021-12-17,,Germany,Taylorshire,Finance Analyst,Finance,,72879,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1950,Jason,Tate,Male,1981-12-09,2020-11-22,,Germany,Swansonshire,Support Specialist,Support,,60876,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1951,Donald,Lynch,Male,1971-01-07,2018-12-05,,Germany,Lake Carolyn,Support Specialist,Support,,46868,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1952,Brandon,James,Non-binary,1972-08-20,2020-10-24,,UK,New Alyssa,Data Engineer,Data,,102772,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1953,Vernon,Mendoza,Non-binary,1986-09-29,2020-05-18,,Canada,South Timothychester,Software Engineer,Engineering,,121074,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1954,Jacob,Murray,Male,1986-05-11,2022-02-15,,UK,New Kelseyhaven,Product Manager,Product,,139971,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1955,James,Martinez,Female,2000-04-18,2018-01-25,,India,Wheelerbury,Sales Manager,Sales,,88109,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1956,Kenneth,Harrington,Non-binary,1967-09-30,2025-02-16,,Nigeria,Lake Richardberg,Sales Manager,Sales,,99839,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1957,Brandon,Lopez,Male,1997-10-06,2022-09-26,2025-11-29,Nigeria,New Robertport,Product Manager,Product,,103626,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1958,Heather,Collins,Female,1979-06-01,2022-11-16,,India,Jamesstad,HR Specialist,HR,,71421,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1959,Keith,Tate,Male,1997-10-06,2021-06-06,,India,East Karen,HR Specialist,HR,,76626,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1960,Jennifer,Robinson,Non-binary,1973-01-13,2020-01-05,,Canada,Travisside,HR Specialist,HR,,55809,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1961,Scott,Mitchell,Female,2004-04-10,2025-11-09,,Germany,South Steven,HR Specialist,HR,,68818,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1962,Jackie,Ball,Male,1980-12-25,2022-02-26,2023-10-22,India,Haileymouth,HR Specialist,HR,,58910,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1963,Cynthia,Cunningham,Female,1987-02-14,2024-02-04,,Nigeria,Lake Jennifer,Sales Manager,Sales,,107528,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1964,Andre,Daniels,Female,1986-11-16,2018-07-30,,Canada,West Jacobfurt,Support Specialist,Support,,49678,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1965,Chad,Mccoy,Male,1998-10-12,2019-12-24,,Canada,North Erin,Finance Analyst,Finance,,74662,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1966,Anna,Clark,Male,1980-04-18,2016-01-06,,USA,Port Barbarastad,Finance Analyst,Finance,,75828,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1967,George,Larson,Male,1987-05-25,2016-11-14,2019-01-30,UK,East Veronica,Sales Manager,Sales,,97419,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1968,Daniel,Chapman,Non-binary,1998-06-07,2022-04-11,,USA,South Saraland,Support Specialist,Support,,46772,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1969,Evan,Jackson,Non-binary,1984-06-20,2019-01-09,,India,West Kristine,Support Specialist,Support,,53980,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1970,Kristina,Lara,Female,1997-09-13,2021-01-11,,UK,Royfort,HR Specialist,HR,,72928,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1971,Kayla,Stokes,Male,1988-10-05,2020-12-02,,Canada,West Timothy,Support Specialist,Support,,67833,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1972,James,Ramirez,Male,1985-10-11,2026-03-30,,India,East April,Finance Analyst,Finance,,89295,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1973,Megan,Robinson,Male,1974-09-01,2025-06-23,,Germany,Georgemouth,Software Engineer,Engineering,,120421,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1974,Kevin,White,Non-binary,1999-07-06,2019-01-25,,UK,East Natasha,Support Specialist,Support,,65123,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1975,Jordan,Townsend,Male,1995-06-22,2024-09-04,,Canada,Angelaburgh,Data Engineer,Data,,91163,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1976,Anna,Jones,Male,1985-02-03,2017-09-09,,Nigeria,Mcmahonborough,Finance Analyst,Finance,,69490,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1977,Angela,Torres,Male,2004-01-30,2023-04-05,,Nigeria,Mosesmouth,Support Specialist,Support,,46009,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1978,Kevin,Jackson,Female,1996-11-24,2022-08-23,,USA,Riceborough,Support Specialist,Support,,56709,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1979,Susan,Larson,Male,1988-08-03,2020-02-24,2023-05-26,Nigeria,Christopherland,HR Specialist,HR,,73937,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1980,Angela,Taylor,Non-binary,1979-12-30,2022-07-22,2026-08-05,Nigeria,South William,Product Manager,Product,,137752,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1981,Jasmine,Taylor,Non-binary,1982-03-17,2021-10-28,,India,East Andrewside,Product Manager,Product,,138587,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1982,Jessica,Greene,Male,1994-10-18,2021-05-11,,India,New Breannaland,Data Engineer,Data,,112209,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1983,Shane,Rice,Male,1969-08-03,2018-03-12,2023-08-02,Germany,New Rachelton,Support Specialist,Support,,57044,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1984,Melissa,Bailey,Male,2000-03-14,2024-04-03,2026-01-28,Germany,South Taylor,Sales Manager,Sales,,60939,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1985,Olivia,Ramirez,Female,1987-04-08,2026-05-17,,Canada,Edwardschester,Support Specialist,Support,,42726,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1986,Wayne,Manning,Male,1969-11-02,2018-09-23,,Nigeria,Jonathanton,Support Specialist,Support,,43010,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1987,Kimberly,Fox,Female,1978-02-19,2019-09-22,,Germany,Simschester,HR Specialist,HR,,68116,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1988,Katherine,Young,Female,1977-03-07,2023-04-14,,India,West Brendan,HR Specialist,HR,,73607,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1989,Ronald,Watkins,Non-binary,1998-08-15,2017-12-20,2021-06-21,Nigeria,Samuelburgh,Product Manager,Product,,90598,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1990,Joshua,Price,Male,1993-01-13,2025-11-13,,Nigeria,East Lisa,HR Specialist,HR,,79702,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1991,Danielle,Williams,Non-binary,2002-07-19,2019-06-08,,Canada,Jeffreymouth,Finance Analyst,Finance,,77980,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1992,Corey,Chan,Male,1994-11-24,2024-07-16,2025-10-01,Nigeria,New Nicholas,HR Specialist,HR,,79531,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1993,Jerry,Miller,Female,1998-02-07,2022-09-04,,USA,Lisashire,Support Specialist,Support,,57352,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1994,Jessica,Ballard,Female,1968-11-27,2020-09-19,,Canada,Jenniferfurt,Product Manager,Product,,98760,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1995,Monica,Cook,Male,1967-11-01,2022-06-23,,Germany,Briggston,Software Engineer,Engineering,,95440,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1996,Stephanie,Austin,Non-binary,1969-04-19,2023-05-29,2024-06-08,Nigeria,New Marvinport,Sales Manager,Sales,,93370,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1997,Timothy,Miller,Female,1982-12-25,2017-03-04,,Canada,Port Carriehaven,Data Engineer,Data,,99823,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1998,Patricia,Morgan,Female,2002-03-08,2024-08-19,,Canada,Angelabury,Sales Manager,Sales,,85574,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
E1999,Karen,Carter,Female,1990-06-20,2018-05-08,2020-07-03,UK,North Claire,Finance Analyst,Finance,,55833,2026-09-07 15:41:39.186659,2026-09-07 15:41:39.186659
